index,timestamp_ns,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
0,148418461825,0.7649474740028381,-9.622296333312988,0.5147533416748047,-0.004791259765625,0.012776692397892475,0.0013309054775163531
1,148419722737,0.7769184708595276,-9.634267807006836,0.5781997442245483,-0.005855984054505825,0.0157046839594841,-0.0053236219100654125
2,148420983650,0.8224083185195923,-9.649829864501953,0.5602431893348694,0.0010647244052961469,0.012776692397892475,-0.0077192517928779125
3,148422244525,0.7852981686592102,-9.647436141967773,0.5267243981361389,-0.0042588976211845875,0.0119781494140625,-0.0029279920272529125
4,148423505412,0.7960720658302307,-9.673771858215332,0.6105214357376099,-0.0077192517928779125,0.01836649514734745,-0.0026618109550327063
5,148424766325,0.7924807667732239,-9.682151794433594,0.545877993106842,-0.0053236219100654125,0.01756795309484005,-0.0031941730994731188
6,148426027212,0.8008604645729065,-9.674968719482422,0.5003881454467773,-0.0007985432748682797,0.012776692397892475,-0.0010647244052961469
7,148427288112,0.8020575642585754,-9.637859344482422,0.5039794445037842,-0.0013309054775163531,0.010913425125181675,-0.003460354171693325
8,148428549000,0.8080430626869202,-9.654618263244629,0.4884171485900879,-0.007985432632267475,0.014373779296875,-0.0002661811013240367
9,148429809925,0.849941611289978,-9.651026725769043,0.5351040959358215,-0.005589802749454975,0.012510511092841625,0.0018632676219567657
10,148431070800,0.8307880163192749,-9.682151794433594,0.5135562419891357,-0.0039927163161337376,0.014373779296875,0.0002661811013240367
11,148432331687,0.828393816947937,-9.657012939453125,0.5817910432815552,-0.004791259765625,0.010647243820130825,0.0018632676219567657
12,148433592587,0.8319851160049438,-9.658209800720215,0.5231330990791321,-0.008251613937318325,0.01224433071911335,0.0005323622026480734
13,148434853500,0.8319851160049438,-9.657012939453125,0.5578489899635315,-0.00931633822619915,0.010381062515079975,0.0018632676219567657
14,148436114400,0.8343793153762817,-9.653421401977539,0.5758054852485657,-0.007985432632267475,0.0071868896484375,0.0026618109550327063
15,148437375287,0.8595184087753296,-9.697713851928711,0.5817910432815552,-0.008783976547420025,0.01650322787463665,0.0029279920272529125
16,148438636175,0.8271967172622681,-9.668983459472656,0.5099649429321289,-0.00984870083630085,0.014373779296875,0.0071868896484375
17,148439897062,0.8451532125473022,-9.624691009521484,0.5530605912208557,-0.0114457868039608,0.014373779296875,0.005855984054505825
18,148441157975,0.8463503122329712,-9.621099472045898,0.5542576909065247,-0.0066545275039970875,0.01117960549890995,0.0023956298828125
19,148442418887,0.811634361743927,-9.654618263244629,0.524330198764801,-0.00931633822619915,0.0071868896484375,0.0090501569211483
20,148443679775,0.8738836050033569,-9.66419506072998,0.4991910457611084,-0.00931633822619915,0.0053236219100654125,0.010913425125181675
21,148444940662,0.8415619134902954,-9.617507934570312,0.5446808934211731,-0.008251613937318325,0.0042588976211845875,0.008783976547420025
22,148446201562,0.8439561128616333,-9.651026725769043,0.5351040959358215,-0.007453070487827063,0.00958251953125,0.008783976547420025
23,148447462462,0.8367735147476196,-9.647436141967773,0.49799394607543945,-0.0042588976211845875,0.008517795242369175,0.007453070487827063
24,148448723350,0.8439561128616333,-9.672574996948242,0.5638344883918762,-0.0066545275039970875,0.0037265352439135313,0.0010647244052961469
25,148449984262,0.8463503122329712,-9.635464668273926,0.5207388997077942,-0.0077192517928779125,0.00692070834338665,0.0077192517928779125
26,148451245150,0.8738836050033569,-9.668983459472656,0.5231330990791321,-0.01224433071911335,0.0053236219100654125,0.0071868896484375
27,148452506037,0.8379706144332886,-9.653421401977539,0.5291185975074768,-0.01171196810901165,0.0023956298828125,0.0018632676219567657
28,148453766950,0.8559271097183228,-9.615114212036133,0.49799394607543945,-0.007985432632267475,0.0026618109550327063,0.005057440605014563
29,148455027837,0.8643068075180054,-9.627084732055664,0.5267243981361389,-0.00984870083630085,0.008517795242369175,0.0037265352439135313
30,148456288762,0.8487445116043091,-9.645041465759277,0.5291185975074768,-0.0077192517928779125,0.0077192517928779125,0.007985432632267475
31,148457549637,0.8523358106613159,-9.657012939453125,0.5123591423034668,-0.0090501569211483,0.0023956298828125,0.0077192517928779125
32,148458810525,0.9085995554924011,-9.619902610778809,0.5063736438751221,-0.01224433071911335,0.0042588976211845875,0.004791259765625
33,148460071425,0.8583213090896606,-9.625887870788574,0.5027823448181152,-0.01171196810901165,0.0042588976211845875,0.0037265352439135313
34,148461332325,0.8224083185195923,-9.616311073303223,0.5374982953071594,-0.0077192517928779125,0.0015970865497365594,0.0026618109550327063
35,148462593225,0.828393816947937,-9.642647743225098,0.5135562419891357,-0.01597086526453495,-0.0007985432748682797,0.0010647244052961469
36,148463854112,0.8427590131759644,-9.621099472045898,0.5351040959358215,-0.01357523538172245,-0.0029279920272529125,0.0039927163161337376
37,148465115012,0.8846575617790222,-9.692925453186035,0.5039794445037842,-0.006122165359556675,-0.0053236219100654125,-0.0015970865497365594
38,148466375900,0.851138710975647,-9.62828254699707,0.48722004890441895,-0.0029279920272529125,-0.00958251953125,-0.0002661811013240367
39,148467636812,0.8188169598579407,-9.635464668273926,0.50876784324646,-0.005855984054505825,-0.0039927163161337376,0.0026618109550327063
40,148468897700,0.8188169598579407,-9.636661529541016,0.49320554733276367,-0.0063883461989462376,-0.005057440605014563,0.005855984054505825
41,148470158600,0.8355764150619507,-9.646238327026367,0.46567222476005554,-0.00984870083630085,-0.00692070834338665,0.00452507846057415
42,148471419512,0.8271967172622681,-9.63067626953125,0.5039794445037842,-0.01117960549890995,-0.005057440605014563,0.0023956298828125
43,148472680400,0.828393816947937,-9.636661529541016,0.524330198764801,-0.01224433071911335,-0.004791259765625,0.0029279920272529125
44,148473941300,0.8104372620582581,-9.582792282104492,0.5111620426177979,-0.008251613937318325,-0.0077192517928779125,0.0013309054775163531
45,148475202175,0.811634361743927,-9.633070945739746,0.5015852451324463,-0.00931633822619915,-0.007985432632267475,-0.0021294488105922937
46,148476463087,0.8391677141189575,-9.634267807006836,0.5003881454467773,-0.010913425125181675,-0.008251613937318325,-0.0031941730994731188
47,148477723975,0.8092401623725891,-9.621099472045898,0.5171476006507874,-0.00931633822619915,-0.00958251953125,0.0013309054775163531
48,148478984862,0.8331822156906128,-9.641449928283691,0.48602294921875,-0.008783976547420025,-0.007453070487827063,0.0039927163161337376
49,148480245762,0.888248860836029,-9.612719535827637,0.4920084476470947,-0.008783976547420025,-0.0114457868039608,-0.0013309054775163531
50,148481506662,0.8068459630012512,-9.59835433959961,0.46806642413139343,-0.00692070834338665,-0.01410759799182415,-0.0007985432748682797
51,148482767562,0.7817068696022034,-9.615114212036133,0.5219359993934631,-0.007453070487827063,-0.01357523538172245,0.0026618109550327063
52,148484028475,0.8259996175765991,-9.604340553283691,0.4836287498474121,-0.010381062515079975,-0.010647243820130825,0.0031941730994731188
53,148485289350,0.8092401623725891,-9.582792282104492,0.5015852451324463,-0.00931633822619915,-0.01224433071911335,0.0007985432748682797
54,148486550250,0.8427590131759644,-9.585186958312988,0.49559974670410156,-0.008517795242369175,-0.0162370465695858,0.0031941730994731188
55,148487811150,0.8068459630012512,-9.615114212036133,0.5003881454467773,-0.00958251953125,-0.015438503585755825,-0.0007985432748682797
56,148489072050,0.8056488633155823,-9.617507934570312,0.4537012279033661,-0.00692070834338665,-0.015438503585755825,0.0007985432748682797
57,148490332937,0.8164227604866028,-9.603142738342285,0.48482584953308105,-0.012510511092841625,-0.01463996060192585,0.0053236219100654125
58,148491593837,0.8427590131759644,-9.59476375579834,0.44532153010368347,-0.0119781494140625,-0.01224433071911335,-0.0013309054775163531
59,148492854725,0.8056488633155823,-9.593565940856934,0.4668693244457245,-0.010913425125181675,-0.014906140975654125,-0.0037265352439135313
60,148494115625,0.8140285611152649,-9.601945877075195,0.46806642413139343,-0.012510511092841625,-0.0162370465695858,-0.0077192517928779125
61,148495376525,0.8092401623725891,-9.59476375579834,0.5279214978218079,-0.0119781494140625,-0.0191650390625,-0.005057440605014563
62,148496637425,0.8068459630012512,-9.581595420837402,0.5015852451324463,-0.0031941730994731188,-0.01836649514734745,0.0013309054775163531
63,148497898312,0.790086567401886,-9.59715747833252,0.46567222476005554,-0.0114457868039608,-0.0181003138422966,-0.0002661811013240367
64,148499159212,0.8020575642585754,-9.601945877075195,0.4920084476470947,-0.013042873702943325,-0.015438503585755825,0.0002661811013240367
65,148500420112,0.7876923680305481,-9.645041465759277,0.4944026470184326,-0.0071868896484375,-0.01783413253724575,0.0010647244052961469
66,148501681000,0.8403648138046265,-9.640253067016602,0.48243165016174316,-0.007453070487827063,-0.0173017717897892,-0.0010647244052961469
67,148502941912,0.8140285611152649,-9.639056205749512,0.5159504413604736,-0.00958251953125,-0.014373779296875,0.0007985432748682797
68,148504202800,0.7721300721168518,-9.642647743225098,0.4967968463897705,-0.008251613937318325,-0.0114457868039608,-0.0053236219100654125
69,148505463712,0.8044517636299133,-9.634267807006836,0.4920084476470947,-0.008251613937318325,-0.01463996060192585,-0.005057440605014563
70,148506724600,0.750582218170166,-9.647436141967773,0.456095427274704,-0.01224433071911335,-0.01889885775744915,-0.0029279920272529125
71,148507985475,0.7829039692878723,-9.619902610778809,0.5279214978218079,-0.00958251953125,-0.01783413253724575,0.0007985432748682797
72,148509246375,0.7924807667732239,-9.646238327026367,0.50876784324646,-0.008251613937318325,-0.01357523538172245,-0.0002661811013240367
73,148510507300,0.8032546639442444,-9.666589736938477,0.48243165016174316,-0.006122165359556675,-0.01410759799182415,-0.0010647244052961469
74,148511768175,0.7613561749458313,-9.65222454071045,0.4908113479614258,-0.0026618109550327063,-0.01410759799182415,-0.0007985432748682797
75,148513029087,0.7948749661445618,-9.684545516967773,0.50876784324646,-0.00958251953125,-0.013309055007994175,-0.0013309054775163531
76,148514289987,0.788889467716217,-9.65222454071045,0.5566518902778625,-0.010114881210029125,-0.01171196810901165,-0.0015970865497365594
77,148515550862,0.811634361743927,-9.695320129394531,0.5111620426177979,-0.0066545275039970875,-0.01996358297765255,-0.0015970865497365594
78,148516811762,0.8044517636299133,-9.678560256958008,0.5506663918495178,-0.008517795242369175,-0.0215606689453125,0.0002661811013240367
79,148518072662,0.7864952683448792,-9.666589736938477,0.5171476006507874,-0.00931633822619915,-0.01889885775744915,0.0026618109550327063
80,148519333562,0.7841010689735413,-9.674968719482422,0.5279214978218079,-0.007453070487827063,-0.01463996060192585,-0.0010647244052961469
81,148520594450,0.7841010689735413,-9.619902610778809,0.5279214978218079,-0.005057440605014563,-0.010647243820130825,0.0021294488105922937
82,148521855362,0.7709329724311829,-9.604340553283691,0.5817910432815552,-0.00958251953125,-0.012776692397892475,0.0018632676219567657
83,148523116250,0.7960720658302307,-9.612719535827637,0.48961424827575684,-0.00984870083630085,-0.01117960549890995,0.0010647244052961469
84,148524377137,0.7924807667732239,-9.605537414550781,0.5063736438751221,-0.007453070487827063,-0.01703559048473835,0.0066545275039970875
85,148525638050,0.7841010689735413,-9.623494148254395,0.4944026470184326,-0.01117960549890995,-0.014906140975654125,0.006122165359556675
86,148526898925,0.8008604645729065,-9.637859344482422,0.48961424827575684,-0.010913425125181675,-0.01357523538172245,0.0066545275039970875
87,148528159825,0.8092401623725891,-9.59835433959961,0.47884035110473633,-0.007453070487827063,-0.01224433071911335,0.006122165359556675
88,148529420737,0.7936778664588928,-9.570821762084961,0.43694180250167847,-0.008517795242369175,-0.01783413253724575,0.008251613937318325
89,148530681650,0.767341673374176,-9.621099472045898,0.47165775299072266,-0.01117960549890995,-0.01943122036755085,0.007453070487827063
90,148531942525,0.7852981686592102,-9.66299819946289,0.4668693244457245,-0.008783976547420025,-0.01756795309484005,0.007985432632267475
91,148533203412,0.8152256608009338,-9.653421401977539,0.48243165016174316,-0.00692070834338665,-0.01171196810901165,0.005855984054505825
92,148534464312,0.7553706169128418,-9.643844604492188,0.456095427274704,-0.006122165359556675,-0.01357523538172245,0.010381062515079975
93,148535725212,0.7817068696022034,-9.641449928283691,0.45848962664604187,-0.0071868896484375,-0.01224433071911335,0.0119781494140625
94,148536986125,0.811634361743927,-9.659406661987305,0.44532153010368347,-0.006122165359556675,-0.014373779296875,0.010114881210029125
95,148538247012,0.7577648162841797,-9.651026725769043,0.4620809257030487,-0.0071868896484375,-0.0162370465695858,0.007453070487827063
96,148539507912,0.7637503743171692,-9.651026725769043,0.4644751250743866,-0.0066545275039970875,-0.0181003138422966,0.0077192517928779125
97,148540768800,0.7876923680305481,-9.676166534423828,0.4908113479614258,-0.007453070487827063,-0.01836649514734745,0.0066545275039970875
98,148542029712,0.7613561749458313,-9.683348655700684,0.4812345504760742,-0.005589802749454975,-0.01996358297765255,0.010647243820130825
99,148543290587,0.7493851184844971,-9.649829864501953,0.4465186297893524,-0.0042588976211845875,-0.0157046839594841,0.015172322280704975
100,148544551487,0.7745242714881897,-9.690531730651855,0.4704606235027313,-0.0090501569211483,-0.0167694091796875,0.01357523538172245
101,148545812387,0.7577648162841797,-9.724050521850586,0.5063736438751221,-0.0063883461989462376,-0.02076212503015995,0.00984870083630085
102,148547073262,0.7577648162841797,-9.706093788146973,0.5111620426177979,-0.0066545275039970875,-0.01889885775744915,0.010913425125181675
103,148548334187,0.8092401623725891,-9.706093788146973,0.45848962664604187,-0.005057440605014563,-0.02129448764026165,0.0114457868039608
104,148549595075,0.7948749661445618,-9.655815124511719,0.5003881454467773,-0.010647243820130825,-0.01703559048473835,0.0077192517928779125
105,148550855962,0.7577648162841797,-9.68933391571045,0.44771572947502136,-0.008517795242369175,-0.0220930315554142,0.010913425125181675
106,148552116887,0.8236054182052612,-9.714473724365234,0.42018240690231323,-0.0066545275039970875,-0.0173017717897892,0.01224433071911335
107,148553377762,0.8355764150619507,-9.682151794433594,0.45250412821769714,-0.0042588976211845875,-0.01703559048473835,0.013042873702943325
108,148554638662,0.8427590131759644,-9.694122314453125,0.4944026470184326,-0.0066545275039970875,-0.01943122036755085,0.0114457868039608
109,148555899562,0.8044517636299133,-9.677363395690918,0.48961424827575684,-0.0090501569211483,-0.02129448764026165,0.01703559048473835
110,148557160462,0.8487445116043091,-9.65222454071045,0.50876784324646,-0.008783976547420025,-0.01783413253724575,0.0167694091796875
111,148558421362,0.8355764150619507,-9.655815124511719,0.4668693244457245,-0.0090501569211483,-0.0167694091796875,0.010913425125181675
112,148559682250,0.8224083185195923,-9.676166534423828,0.4596867263317108,-0.0066545275039970875,-0.01756795309484005,0.01410759799182415
113,148560943162,0.790086567401886,-9.674968719482422,0.4572925269603729,-0.008783976547420025,-0.0157046839594841,0.01171196810901165
114,148562204037,0.8523358106613159,-9.68694019317627,0.4920084476470947,-0.00692070834338665,-0.0181003138422966,0.012510511092841625
115,148563464925,0.8331822156906128,-9.635464668273926,0.5003881454467773,-0.00452507846057415,-0.0220930315554142,0.01224433071911335
116,148564725825,0.7972691655158997,-9.633070945739746,0.46806642413139343,-0.008251613937318325,-0.02502102218568325,0.00958251953125
117,148565986725,0.8176198601722717,-9.623494148254395,0.4836287498474121,-0.010647243820130825,-0.0244886614382267,0.0066545275039970875
118,148567247625,0.7733271718025208,-9.633070945739746,0.4441244304180145,-0.005057440605014563,-0.0215606689453125,0.005589802749454975
119,148568508525,0.7805097699165344,-9.636661529541016,0.46327802538871765,-0.0042588976211845875,-0.0228915736079216,0.0013309054775163531
120,148569769425,0.7841010689735413,-9.62947940826416,0.48243165016174316,-0.005057440605014563,-0.023956298828125,0.0042588976211845875
121,148571030300,0.790086567401886,-9.585186958312988,0.4776432514190674,-0.010913425125181675,-0.0204959437251091,0.0005323622026480734
122,148572291225,0.7841010689735413,-9.576807022094727,0.5003881454467773,-0.010381062515079975,-0.0191650390625,0.0023956298828125
123,148573552125,0.7637503743171692,-9.607931137084961,0.48243165016174316,-0.0063883461989462376,-0.015438503585755825,-0.0013309054775163531
124,148574813000,0.7410054206848145,-9.576807022094727,0.4728548526763916,-0.00692070834338665,-0.02129448764026165,-0.0018632676219567657
125,148576073900,0.7852981686592102,-9.581595420837402,0.49559974670410156,-0.007985432632267475,-0.0223592109978199,-0.0039927163161337376
126,148577334812,0.7625532746315002,-9.581595420837402,0.42856210470199585,-0.0090501569211483,-0.01597086526453495,-0.0031941730994731188
127,148578595687,0.7745242714881897,-9.569623947143555,0.4596867263317108,-0.0042588976211845875,-0.01650322787463665,-0.0063883461989462376
128,148579856600,0.7541735172271729,-9.56124496459961,0.4345476031303406,-0.0013309054775163531,-0.02262539230287075,-0.00931633822619915
129,148581117500,0.7565677165985107,-9.5624418258667,0.4225766062736511,-0.0063883461989462376,-0.0173017717897892,-0.01463996060192585
130,148582378387,0.7445967197418213,-9.583989143371582,0.456095427274704,-0.0023956298828125,-0.0191650390625,-0.01756795309484005
131,148583639275,0.7481880187988281,-9.556456565856934,0.47165775299072266,-0.0026618109550327063,-0.0210283063352108,-0.01597086526453495
132,148584900175,0.7362170219421387,-9.549273490905762,0.4572925269603729,-0.0031941730994731188,-0.0191650390625,-0.013309055007994175
133,148586161087,0.7601590752601624,-9.59596061706543,0.44173023104667664,0.0,-0.014906140975654125,-0.0138414166867733
134,148587421975,0.7649474740028381,-9.57201862335205,0.4800374507904053,0.0010647244052961469,-0.013309055007994175,-0.01756795309484005
135,148588682875,0.767341673374176,-9.581595420837402,0.4692635238170624,0.0005323622026480734,-0.0186326764523983,-0.0138414166867733
136,148589943787,0.7864952683448792,-9.549273490905762,0.4704606235027313,0.0010647244052961469,-0.014906140975654125,-0.0138414166867733
137,148591204650,0.7793126702308655,-9.533711433410645,0.4728548526763916,0.0039927163161337376,-0.02129448764026165,-0.0167694091796875
138,148592465562,0.7625532746315002,-9.53969669342041,0.4692635238170624,0.0042588976211845875,-0.0181003138422966,-0.010647243820130825
139,148593726462,0.7745242714881897,-9.516951560974121,0.5195418000221252,0.0037265352439135313,-0.015172322280704975,-0.01410759799182415
140,148594987350,0.7841010689735413,-9.501389503479004,0.48961424827575684,0.0023956298828125,-0.01783413253724575,-0.015438503585755825
141,148596248262,0.7936778664588928,-9.50737476348877,0.44771572947502136,0.00452507846057415,-0.014906140975654125,-0.0114457868039608
142,148597509162,0.8044517636299133,-9.481039047241211,0.4836287498474121,0.007453070487827063,-0.010647243820130825,-0.013042873702943325
143,148598770037,0.7781155705451965,-9.476250648498535,0.4800374507904053,0.01117960549890995,-0.012510511092841625,-0.010913425125181675
144,148600030925,0.8008604645729065,-9.500192642211914,0.5171476006507874,0.007985432632267475,-0.01597086526453495,-0.01171196810901165
145,148601291837,0.8355764150619507,-9.463082313537598,0.4836287498474121,0.00931633822619915,-0.01650322787463665,-0.0077192517928779125
146,148602552725,0.8032546639442444,-9.461885452270508,0.4644751250743866,0.00958251953125,-0.00931633822619915,-0.0119781494140625
147,148603813625,0.7984662652015686,-9.48462963104248,0.45250412821769714,0.013309055007994175,-0.013042873702943325,-0.00958251953125
148,148605074525,0.8152256608009338,-9.422380447387695,0.4357447028160095,0.012776692397892475,-0.01357523538172245,-0.007453070487827063
149,148606335412,0.8092401623725891,-9.440337181091309,0.4357447028160095,0.015172322280704975,-0.01597086526453495,-0.007453070487827063
150,148607596325,0.8343793153762817,-9.47265911102295,0.4596867263317108,0.0186326764523983,-0.015172322280704975,-0.00452507846057415
151,148608857225,0.812831461429596,-9.470264434814453,0.4692635238170624,0.01836649514734745,-0.0162370465695858,-0.0053236219100654125
152,148610118100,0.7972691655158997,-9.428366661071777,0.45489832758903503,0.0162370465695858,-0.015438503585755825,-0.0119781494140625
153,148611379000,0.8367735147476196,-9.41519832611084,0.4225766062736511,0.0173017717897892,-0.02076212503015995,-0.0071868896484375
154,148612639900,0.8140285611152649,-9.459490776062012,0.45489832758903503,0.0215606689453125,-0.015438503585755825,-0.007985432632267475
155,148613900800,0.8559271097183228,-9.424775123596191,0.5219359993934631,0.023956298828125,-0.015172322280704975,-0.0114457868039608
